code,name
42294806,Cistoscopios
42294807,Esfinterómetros endoscópicos
42294808,Esofagoscopios o sus accesorios
42294900,Instrumentos endoscópicos y suministros accesorios y productos relacionados
42294901,Posicionadores o sujetadores de endoscopios o instrumentos
42294902,Aplicadores o elevadores de endoscopios
42294903,Agujas de aspiración o biopsia endoscópica
42294904,Bloques de mordida o correas endoscópicas
42294905,Cepillos de limpieza endoscópica o productos relacionados
42294906,Instrumentos de cortar para uso endoscópico
42294907,Cepillos de citología endoscópica o microbiología
42294908,Pinzas o disectores o agarraderas o fórceps o ligantes endoscópicos
42294909,Dilatadores o dispositivos inflables endoscópicos o productos relacionados
42294910,Electrodos o cables endoscópicos
42294911,Kits de fijación endoscópica
42294912,Sistemas o accesorios de manejo de fluido endoscópico
42294913,Balones hemostáticos o agujas o tubos o accesorios endoscópicos
42294914,Sets de instrumentos endoscópicos
42294915,Desplegadores de instrumentos endoscópicos
42294916,Filtros de insuflación endoscópica
42294917,Agujas de insuflación endoscópica
42294918,Tubos de insuflación endoscópica
42294919,Introductores o alambres guía o alambres de deslizamiento endoscópicos
42294920,Instrumentos o accesorios láser endoscópicos
42294921,Sistemas de empujadores de nudos o de entrega endoscópicos
42294922,Ligantes endoscópicos
42294923,Manipuladores endoscópicos
42294924,Instrumentos o accesorios manuales monopolares o bipolares para endoscopia o productos relacionados
42294925,Agujas o punzones para endoscopia
42294926,Sobre tubos para endoscopia
42294927,Paquetes o bandejas o kits de instrumentos para endoscopia
42294928,Sondas para endoscopia
42294929,Retractores para endoscopia
42294930,Pinzas o alambres de pinzas o accesorios para endoscopia
42294931,Fórceps o dispositivos de recuperación de especímenes para endoscopia
42294933,Puntas de irrigación o succión o sondas de coagulación o accesorios para endoscopia
42294934,Dispositivos de sutura para endoscopia
42294935,Trocar o funda u obturador o cánula para endoscopia
42294936,Elementos de trabajo o canales de trabajo para endoscopia
42294937,Dispositivos reductores de empañe para endoscopia o espejos
42294938,Tapas sellantes para endoscopia
42294939,Válvulas o accesorios para endoscopia
42294940,Convertidores para endoscopia
42294941,Sets de drenaje biliar para endoscopia
42294942,Sellos de instrumentos para endoscopia
42294943,Unidades de válvulas para endoscopia
42294944,Kits de accesorios para endoscopia
42294945,Esponjas para endoscopia
42294946,Mordazas para endoscopia
42294947,Diafragmas para endoscopia
42294948,Piezas bucales para endoscopia
42294949,Manijas de guía de alambre para endoscopia
42294950,Brocas o taladros para endoscopia
42294951,Sets de instrumentos para uniones pequeñas para endoscopia
42294952,Recuperadores o sets para endoscopia
42294953,Extractores para endoscopia
42294954,Dispositivos o accesorios para remover especímenes o tejidos para endoscopia
42294955,Ganchos o accesorios para endoscopia
42294956,Localizadores de guía de alambre para endoscopia
42294957,Cuchillas de afeitar o accesorios para endoscopia
42294958,Aditamentos y accesorios de cortar y sellar vasos para endoscopia
42295000,Equipo endoscópico y accesorios y productos relacionados
42295001,Unidades o accesorios de mantenimiento para endoscopia
42295002,Gabinetes de almacenamiento o accesorios para endoscopia
42295003,Colgadores de pared o accesorios para endoscopia
42295004,Carritos de equipos o procedimientos o accesorios para endoscopia
42295005,Sets de equipos endoscópicos
42295006,Unidades de sonda de calor o sondas de calor o accesorios para endoscopia
42295007,Sistemas de imágenes o accesorios para endoscopia
42295008,Unidades o accesorios de insuflación o distensión para endoscopia
42295009,Fuentes de luz quirúrgica o accesorios para endoscopia
42295010,Impresoras o accesorios para endoscopia
42295011,Video cámaras o grabadoras o adaptadores o accesorios para endoscopia
42295012,Botellas de agua o accesorios para endoscopia
42295013,Protectores o cubiertas de puntas de endoscopios
42295014,Estuches de instrumentos para endoscopia
42295015,Lentes endoscópicos
42295016,Video cable quirúrgico o endoscópico
42295100,Equipo quirúrgico y accesorios y productos relacionados
42295101,Puestos de lavamanos para uso quirúrgico
42295102,Equipos o accesorios para criocirugía
42295103,Mesas o accesorios para procedimientos de cesáreas o salas de partos o productos relacionados
42295104,Equipo electro quirúrgico o electro cauterizante
42295105,Mesas de instrumentos para uso quirúrgico u obstétrico o accesorios o productos relacionados
42295106,Bandejas mayo para el canto o puestos mayo para uso quirúrgico o sus accesorios
42295107,Carritos para estuches de salas de cirugía o carritos de procedimiento o gabinetes de pared o accesorios
42295108,Mesas de fractura de pacientes para salas de cirugía o mesas ortopédicas o accesorios o productos relacionados
42295109,Baldes para salas de cirugía o accesorios o productos relacionados
42295111,Dispositivos de posicionamiento de los pacientes para salas de cirugía o accesorios
42295112,Mesas de procedimientos para salas de cirugía o accesorios o productos relacionados
42295114,Equipos de facoemulsificación o extrusión o accesorios para cirugía oftálmica
42295115,Taburetes de cirujanos o accesorios
42295116,Escalones para salas de cirugía o accesorios
42295118,Equipos de bombas de irrigación para uso quirúrgico o lavado pulsado o accesorios con o sin succión
42295119,Láseres para uso quirúrgico o accesorios
42295120,Litotriptores o accesorios para uso quirúrgico
42295121,Microscopios o lupas o magnificadores o accesorios para uso quirúrgico
42295122,Torniquetes neumáticos o eléctricos o accesorios para uso quirúrgico
42295123,Máquinas de succión o extractores al vacío o aspiradores quirúrgicos ultrasónicos o reguladores o accesorios para uso quirúrgico
42295124,Evacuadores de humo o accesorios para uso quirúrgico
42295125,Mesas urológicas o accesorios para uso quirúrgico
42295126,Equipos de cirugía fragmatoma de retina vítrea para cirugía oftálmica
42295127,Equipos o accesorios de microcirugía
42295128,Instrumentos quirúrgicos maxilofaciales o accesorios
42295129,Dispensadores de medicamentos para salas de cirugía o productos relacionados
42295130,Tubos o accesorios de conexión de instrumentos quirúrgicos
42295131,Puestos o accesorios de equipos quirúrgicos
42295132,Estuches o accesorios para equipos quirúrgicos
42295133,Estantes de tornillos ortopédicos o accesorios
42295134,Sets o accesorios de suministro quirúrgico general
42295135,Dispositivos o accesorios de control ortopédico
42295136,Instrumentos de control para uso quirúrgico
42295137,Equipos o suministros o accesorios para gastroenterología
42295138,Dispositivos o accesorios de dilatación urológica para uso quirúrgico
42295139,Rollos de instrumentos para instrumentos quirúrgicos o accesorios
42295140,Gabinetes o muebles para instrumentos quirúrgicos
42295141,Kit de salvamento de sangre intra operativa
42295142,Máquina de salvamento de sangre intra operativa
42295143,Accesorios o aditamentos electro quirúrgicos o electro cauterizantes
42295144,Unidad de microondas quirúrgico
42295145,Depilador tipo aguja
42295146,Depilador tipo pinza
42295147,Instrumento de ultrasonido para uso quirúrgico
42295148,Sistema de navegación para uso quirúrgico
42295200,Equipo quirúrgico de energía y accesorios y productos relacionados
42295201,Dermotomos o aparatos para dermoabrasión o dermoreticulador para uso quirúrgico o accesorios
42295202,Sierras eléctricas o de pila o neumáticas o colocadores de tornillos o accesorios para uso quirúrgico
42295203,Sets o accesorios de equipos eléctricos para uso quirúrgico
42295204,Escariadores para uso quirúrgico
42295205,Equipos de afeitado o piezas de mano o cuchillas o accesorios para uso quirúrgico
42295206,Unidades de cirugía endoscópica
42295207,Guía o manga para taladro de uso quirúrgico
42295300,Suministros y accesorios para cirugía de corazón abierto y productos relacionados
42295301,Sopladores o vaporizadores o accesorios de uso quirúrgico
42295302,Cánulas de perfusión de uso quirúrgico
42295303,Catéteres o conectores o accesorios de uso quirúrgico
42295304,Almohadillas para nervios frénicos o almohadas cardíacas de uso quirúrgico
42295305,Torniquetes u oclusores vasculares o ligantes o accesorios de uso quirúrgico
42295306,Lanzaderas de vasos o cintas de retracción de uso quirúrgico
42295307,Decapantes de arteria carótida o accesorios de uso quirúrgico
42295308,Sets de perfusión coronaria
42295400,Suministros quirúrgicos auxiliares
42295401,Lápices de cauterización operados mediante pilas de uso quirúrgico
42295402,Esferos para marcar de uso quirúrgico
42295405,Introductores o ganchos de guía o guías de alambre o deslizadores de alambre para cirugía no endoscópica o procedimientos de corazón abierto
42295406,Esponja especial para laparotomía o detectable por rayos x o de uso quirúrgico
42295407,Máscaras para pacientes de uso quirúrgico
42295408,Cepillos para manos para cirujanos o soluciones o accesorios
42295409,Aplicadores de uso quirúrgico
42295410,Sets o paquetes de cuencas de uso quirúrgico
42295411,Sujetadores o interruptores de cuchilla de uso quirúrgico
42295413,Cepillos de canal de uso quirúrgico
42295414,Paquetes para procedimientos especiales o a la medida de uso quirúrgico
42295415,Fundas para equipos de uso quirúrgico
42295416,Evacuadores de uso quirúrgico
42295417,Fundas o manijas para luces de uso quirúrgico
42295418,Esterillas magnéticas de uso quirúrgico
42295419,Estimuladores de nervios o accesorios de uso quirúrgico
42295420,Catéteres endoscópicos o quirúrgicos o kits de cateterización o bolsas de drenaje
42295421,Lavado de preparación o soluciones de pintura para uso quirúrgico
42295422,Lavado o kits de preparación del paciente para uso quirúrgico
42295423,Mostradores de instrumentos afilados o esponjas para uso quirúrgico
42295424,Kits de afeitado o cuchillas de preparación o corta uñas para uso quirúrgico
42295425,Palitos o lápices o cristales de nitrato de plata para uso quirúrgico
42295426,Trampas o contenedores de recolección de especímenes para uso quirúrgico
42295427,Cepillos para instrumentos estériles o estiletes instrumentales o pañitos limpiadores de instrumentos para uso quirúrgico
42295428,Tubos o accesorios de irrigación o succión para uso quirúrgico
42295431,Cortinas transparentes de incisión o bolsas para instrumentos para uso quirúrgico
42295433,Catéteres urológicos o accesorios para uso quirúrgico
42295435,Protectores o escudos para oídos
42295436,Anillos de anastomosis
42295437,Sets de utensilios o gabinetes o accesorios para uso quirúrgico
42295439,Alisadores de hueso para uso ortopédico
42295440,Adaptadores de catéteres endoscópicos
42295441,Sets de recuperación para uso quirúrgico
42295445,Insertos de bandejas para aparatos quirúrgicos
42295446,Retenedores de órganos internos
42295448,Guardas de salpicaduras o accesorios para uso quirúrgico
42295450,Cargadores de baldes o accesorios para uso quirúrgico
42295451,Guantes de preparación para uso quirúrgico
42295452,Tazas de preparación para uso quirúrgico
42295453,Drenajes o sets o accesorios para uso quirúrgico
42295454,Protectores de mano para uso quirúrgico
42295455,Kits de resina para reparación craneal
42295456,Fieltros para uso quirúrgico
42295457,Lentes o capuchas de cascos para uso quirúrgico
